elements,time,sum,technique,num_threads,schedule_kind,chunk_size
"1000000000","756.24","1.644725","multiplyOpenmp","2","static","2048"
"1000000000","758.002","1.644725","multiplyOpenmp","2","static","4096"
"1000000000","748.326","1.644725","multiplyOpenmp","2","static","8192"
"1000000000","753.826","1.644725","multiplyOpenmp","2","static","16384"
"1000000000","781.693","1.644725","multiplyOpenmp","2","static","32768"
"1000000000","856.946","1.644725","multiplyOpenmp","2","static","65536"
"1000000000","1002.805","1.644725","multiplyOpenmp","2","dynamic","64"
"1000000000","853.342","1.644725","multiplyOpenmp","2","dynamic","128"
"1000000000","797.412","1.644725","multiplyOpenmp","2","dynamic","256"
"1000000000","764.156","1.644725","multiplyOpenmp","2","dynamic","512"
"1000000000","772.691","1.644725","multiplyOpenmp","2","dynamic","1024"
"1000000000","785.996","1.644725","multiplyOpenmp","2","dynamic","2048"
"1000000000","907.477","1.644725","multiplyOpenmp","2","dynamic","4096"
"1000000000","650.319","1.644725","multiplyOpenmp","2","dynamic","8192"
"1000000000","848.722","1.644725","multiplyOpenmp","2","dynamic","16384"
"1000000000","661.518","1.644725","multiplyOpenmp","2","dynamic","32768"
"1000000000","626.912","1.644725","multiplyOpenmp","2","dynamic","65536"
"1000000000","968.876","1.644725","multiplyOpenmp","2","guided","64"
"1000000000","592.23","1.644725","multiplyOpenmp","2","guided","128"
"1000000000","528.427","1.644725","multiplyOpenmp","2","guided","256"
"1000000000","616.478","1.644725","multiplyOpenmp","2","guided","512"
"1000000000","630.584","1.644725","multiplyOpenmp","2","guided","1024"
"1000000000","640.602","1.644725","multiplyOpenmp","2","guided","2048"
"1000000000","698.573","1.644725","multiplyOpenmp","2","guided","4096"
"1000000000","661.041","1.644725","multiplyOpenmp","2","guided","8192"
"1000000000","543.876","1.644725","multiplyOpenmp","2","guided","16384"
"1000000000","581.725","1.644725","multiplyOpenmp","2","guided","32768"
"1000000000","612.756","1.644725","multiplyOpenmp","2","guided","65536"
"1000000000","727.728","1.644725","multiplyOpenmp","2","auto","64"
"1000000000","596.298","1.644725","multiplyOpenmp","2","auto","128"
"1000000000","583.868","1.644725","multiplyOpenmp","2","auto","256"
"1000000000","629.101","1.644725","multiplyOpenmp","2","auto","512"
"1000000000","630.153","1.644725","multiplyOpenmp","2","auto","1024"
"1000000000","626.246","1.644725","multiplyOpenmp","2","auto","2048"
"1000000000","627.675","1.644725","multiplyOpenmp","2","auto","4096"
"1000000000","543.192","1.644725","multiplyOpenmp","2","auto","8192"
"1000000000","745.884","1.644725","multiplyOpenmp","2","auto","16384"
"1000000000","751.044","1.644725","multiplyOpenmp","2","auto","32768"
"1000000000","872.316","1.644725","multiplyOpenmp","2","auto","65536"
"1000000000","1036.962","1.644725","multiplyOpenmp","2","static","64"
"1000000000","768.593","1.644725","multiplyOpenmp","2","static","128"
"1000000000","555.971","1.644725","multiplyOpenmp","2","static","256"
"1000000000","758.803","1.644725","multiplyOpenmp","2","static","512"
"1000000000","771.356","1.644725","multiplyOpenmp","2","static","1024"
"1000000000","780.911","1.644725","multiplyOpenmp","2","static","2048"
"1000000000","568","1.644725","multiplyOpenmp","2","static","4096"
"1000000000","733.127","1.644725","multiplyOpenmp","2","static","8192"
"1000000000","760.573","1.644725","multiplyOpenmp","2","static","16384"
"1000000000","666.254","1.644725","multiplyOpenmp","2","static","32768"
"1000000000","601.565","1.644725","multiplyOpenmp","2","static","65536"
"1000000000","695.536","1.644725","multiplyOpenmp","2","dynamic","64"
"1000000000","677.685","1.644725","multiplyOpenmp","2","dynamic","128"
"1000000000","647.675","1.644725","multiplyOpenmp","2","dynamic","256"
"1000000000","645.257","1.644725","multiplyOpenmp","2","dynamic","512"
"1000000000","527.289","1.644725","multiplyOpenmp","2","dynamic","1024"
"1000000000","530.06","1.644725","multiplyOpenmp","2","dynamic","2048"
"1000000000","568.63","1.644725","multiplyOpenmp","2","dynamic","4096"
"1000000000","614.307","1.644725","multiplyOpenmp","2","dynamic","8192"
"1000000000","561.373","1.644725","multiplyOpenmp","2","dynamic","16384"
"1000000000","531.929","1.644725","multiplyOpenmp","2","dynamic","32768"
"1000000000","636.556","1.644725","multiplyOpenmp","2","dynamic","65536"
"1000000000","784.069","1.644725","multiplyOpenmp","2","guided","64"
"1000000000","619.458","1.644725","multiplyOpenmp","2","guided","128"
"1000000000","602.649","1.644725","multiplyOpenmp","2","guided","256"
"1000000000","520.81","1.644725","multiplyOpenmp","2","guided","512"
"1000000000","520.184","1.644725","multiplyOpenmp","2","guided","1024"
"1000000000","522.921","1.644725","multiplyOpenmp","2","guided","2048"
"1000000000","618.215","1.644725","multiplyOpenmp","2","guided","4096"
"1000000000","587.427","1.644725","multiplyOpenmp","2","guided","8192"
"1000000000","574.171","1.644725","multiplyOpenmp","2","guided","16384"
"1000000000","614.557","1.644725","multiplyOpenmp","2","guided","32768"
"1000000000","613.596","1.644725","multiplyOpenmp","2","guided","65536"
"1000000000","766.101","1.644725","multiplyOpenmp","2","auto","64"
"1000000000","597.338","1.644725","multiplyOpenmp","2","auto","128"
"1000000000","528.154","1.644725","multiplyOpenmp","2","auto","256"
"1000000000","521.007","1.644725","multiplyOpenmp","2","auto","512"
"1000000000","522.409","1.644725","multiplyOpenmp","2","auto","1024"
"1000000000","568.158","1.644725","multiplyOpenmp","2","auto","2048"
"1000000000","594.137","1.644725","multiplyOpenmp","2","auto","4096"
"1000000000","574.582","1.644725","multiplyOpenmp","2","auto","8192"
"1000000000","623.974","1.644725","multiplyOpenmp","2","auto","16384"
"1000000000","620.131","1.644725","multiplyOpenmp","2","auto","32768"
"1000000000","625.137","1.644725","multiplyOpenmp","2","auto","65536"
"1000000000","635.217","1.644725","multiplyOpenmp","4","static","64"
"1000000000","417.109","1.644725","multiplyOpenmp","4","static","128"
"1000000000","400.47","1.644725","multiplyOpenmp","4","static","256"
"1000000000","471.419","1.644725","multiplyOpenmp","4","static","512"
"1000000000","650.995","1.644725","multiplyOpenmp","4","static","1024"
"1000000000","440.965","1.644725","multiplyOpenmp","4","static","2048"
"1000000000","586.521","1.644725","multiplyOpenmp","4","static","4096"
"1000000000","567.659","1.644725","multiplyOpenmp","4","static","8192"
"1000000000","466.081","1.644725","multiplyOpenmp","4","static","16384"
"1000000000","594.06","1.644725","multiplyOpenmp","4","static","32768"
"1000000000","468.727","1.644725","multiplyOpenmp","4","static","65536"
"1000000000","700.647","1.644725","multiplyOpenmp","4","dynamic","64"
"1000000000","455.435","1.644725","multiplyOpenmp","4","dynamic","128"
"1000000000","429.771","1.644725","multiplyOpenmp","4","dynamic","256"
"1000000000","489.338","1.644725","multiplyOpenmp","4","dynamic","512"
"1000000000","530.689","1.644725","multiplyOpenmp","4","dynamic","1024"
"1000000000","561.541","1.644725","multiplyOpenmp","4","dynamic","2048"
"1000000000","483.538","1.644725","multiplyOpenmp","4","dynamic","4096"
"1000000000","600.066","1.644725","multiplyOpenmp","4","dynamic","8192"
"1000000000","585.61","1.644725","multiplyOpenmp","4","dynamic","16384"
"1000000000","448.978","1.644725","multiplyOpenmp","4","dynamic","32768"
"1000000000","675.943","1.644725","multiplyOpenmp","4","dynamic","65536"
"1000000000","452.072","1.644725","multiplyOpenmp","4","guided","64"
"1000000000","435.393","1.644725","multiplyOpenmp","4","guided","128"
"1000000000","393.215","1.644725","multiplyOpenmp","4","guided","256"
"1000000000","538.099","1.644725","multiplyOpenmp","4","guided","512"
"1000000000","512.976","1.644725","multiplyOpenmp","4","guided","1024"
"1000000000","338.962","1.644725","multiplyOpenmp","4","guided","2048"
"1000000000","422.641","1.644725","multiplyOpenmp","4","guided","4096"
"1000000000","425.051","1.644725","multiplyOpenmp","4","guided","8192"
"1000000000","529.077","1.644725","multiplyOpenmp","4","guided","16384"
"1000000000","495.359","1.644725","multiplyOpenmp","4","guided","32768"
"1000000000","386.378","1.644725","multiplyOpenmp","4","guided","65536"
"1000000000","456.961","1.644725","multiplyOpenmp","4","auto","64"
"1000000000","411.827","1.644725","multiplyOpenmp","4","auto","128"
"1000000000","478.787","1.644725","multiplyOpenmp","4","auto","256"
"1000000000","496.167","1.644725","multiplyOpenmp","4","auto","512"
"1000000000","347.271","1.644725","multiplyOpenmp","4","auto","1024"
"1000000000","345.706","1.644725","multiplyOpenmp","4","auto","2048"
"1000000000","400.576","1.644725","multiplyOpenmp","4","auto","4096"
"1000000000","453.6","1.644725","multiplyOpenmp","4","auto","8192"
"1000000000","442.757","1.644725","multiplyOpenmp","4","auto","16384"
"1000000000","422.961","1.644725","multiplyOpenmp","4","auto","32768"
"1000000000","438.854","1.644725","multiplyOpenmp","4","auto","65536"
"1000000000","319.097","1.644725","multiplyOpenmp","8","static","64"
"1000000000","272.781","1.644725","multiplyOpenmp","8","static","128"
"1000000000","327.651","1.644725","multiplyOpenmp","8","static","256"
"1000000000","386.695","1.644725","multiplyOpenmp","8","static","512"
"1000000000","501.995","1.644725","multiplyOpenmp","8","static","1024"
"1000000000","316.631","1.644725","multiplyOpenmp","8","static","2048"
"1000000000","337.903","1.644725","multiplyOpenmp","8","static","4096"
"1000000000","379.321","1.644725","multiplyOpenmp","8","static","8192"
"1000000000","416.922","1.644725","multiplyOpenmp","8","static","16384"
"1000000000","324.895","1.644725","multiplyOpenmp","8","static","32768"
"1000000000","284.578","1.644725","multiplyOpenmp","8","static","65536"
"1000000000","379.164","1.644725","multiplyOpenmp","8","dynamic","64"
"1000000000","357.705","1.644725","multiplyOpenmp","8","dynamic","128"
"1000000000","351.342","1.644725","multiplyOpenmp","8","dynamic","256"
"1000000000","330.974","1.644725","multiplyOpenmp","8","dynamic","512"
"1000000000","287.429","1.644725","multiplyOpenmp","8","dynamic","1024"
"1000000000","312.615","1.644725","multiplyOpenmp","8","dynamic","2048"
"1000000000","354.004","1.644725","multiplyOpenmp","8","dynamic","4096"
"1000000000","288.894","1.644725","multiplyOpenmp","8","dynamic","8192"
"1000000000","372.509","1.644725","multiplyOpenmp","8","dynamic","16384"
"1000000000","348.453","1.644725","multiplyOpenmp","8","dynamic","32768"
"1000000000","337.036","1.644725","multiplyOpenmp","8","dynamic","65536"
"1000000000","316.949","1.644725","multiplyOpenmp","8","guided","64"
"1000000000","283.732","1.644725","multiplyOpenmp","8","guided","128"
"1000000000","281.777","1.644725","multiplyOpenmp","8","guided","256"
"1000000000","341.314","1.644725","multiplyOpenmp","8","guided","512"
"1000000000","384.675","1.644725","multiplyOpenmp","8","guided","1024"
"1000000000","290.404","1.644725","multiplyOpenmp","8","guided","2048"
"1000000000","307.752","1.644725","multiplyOpenmp","8","guided","4096"
"1000000000","295.021","1.644725","multiplyOpenmp","8","guided","8192"
"1000000000","302.639","1.644725","multiplyOpenmp","8","guided","16384"
"1000000000","320.121","1.644725","multiplyOpenmp","8","guided","32768"
"1000000000","303.723","1.644725","multiplyOpenmp","8","guided","65536"
"1000000000","326.069","1.644725","multiplyOpenmp","8","auto","64"
"1000000000","283.88","1.644725","multiplyOpenmp","8","auto","128"
"1000000000","287.171","1.644725","multiplyOpenmp","8","auto","256"
"1000000000","368.188","1.644725","multiplyOpenmp","8","auto","512"
"1000000000","333.786","1.644725","multiplyOpenmp","8","auto","1024"
"1000000000","312.767","1.644725","multiplyOpenmp","8","auto","2048"
"1000000000","348.828","1.644725","multiplyOpenmp","8","auto","4096"
"1000000000","323.544","1.644725","multiplyOpenmp","8","auto","8192"
"1000000000","293.031","1.644725","multiplyOpenmp","8","auto","16384"
"1000000000","391.936","1.644725","multiplyOpenmp","8","auto","32768"
"1000000000","305.656","1.644725","multiplyOpenmp","8","auto","65536"
"1000000000","347.823","1.644725","multiplyOpenmp","16","static","64"
"1000000000","290.495","1.644725","multiplyOpenmp","16","static","128"
"1000000000","283.116","1.644725","multiplyOpenmp","16","static","256"
"1000000000","256.378","1.644725","multiplyOpenmp","16","static","512"
"1000000000","243.588","1.644725","multiplyOpenmp","16","static","1024"
"1000000000","233.933","1.644725","multiplyOpenmp","16","static","2048"
"1000000000","272.585","1.644725","multiplyOpenmp","16","static","4096"
"1000000000","254.709","1.644725","multiplyOpenmp","16","static","8192"
"1000000000","300.109","1.644725","multiplyOpenmp","16","static","16384"
"1000000000","265.928","1.644725","multiplyOpenmp","16","static","32768"
"1000000000","262.861","1.644725","multiplyOpenmp","16","static","65536"
"1000000000","308.175","1.644725","multiplyOpenmp","16","dynamic","64"
"1000000000","269.511","1.644725","multiplyOpenmp","16","dynamic","128"
"1000000000","275.964","1.644725","multiplyOpenmp","16","dynamic","256"
"1000000000","275.823","1.644725","multiplyOpenmp","16","dynamic","512"
"1000000000","288.746","1.644725","multiplyOpenmp","16","dynamic","1024"
"1000000000","236.294","1.644725","multiplyOpenmp","16","dynamic","2048"
"1000000000","240.557","1.644725","multiplyOpenmp","16","dynamic","4096"
"1000000000","260.394","1.644725","multiplyOpenmp","16","dynamic","8192"
"1000000000","266.142","1.644725","multiplyOpenmp","16","dynamic","16384"
"1000000000","303.244","1.644725","multiplyOpenmp","16","dynamic","32768"
"1000000000","271.117","1.644725","multiplyOpenmp","16","dynamic","65536"
"1000000000","316.131","1.644725","multiplyOpenmp","16","guided","64"
"1000000000","283.656","1.644725","multiplyOpenmp","16","guided","128"
"1000000000","249.488","1.644725","multiplyOpenmp","16","guided","256"
"1000000000","274.115","1.644725","multiplyOpenmp","16","guided","512"
"1000000000","282.741","1.644725","multiplyOpenmp","16","guided","1024"
"1000000000","308.796","1.644725","multiplyOpenmp","16","guided","2048"
"1000000000","268.503","1.644725","multiplyOpenmp","16","guided","4096"
"1000000000","280.65","1.644725","multiplyOpenmp","16","guided","8192"
"1000000000","282.058","1.644725","multiplyOpenmp","16","guided","16384"
"1000000000","304.404","1.644725","multiplyOpenmp","16","guided","32768"
"1000000000","261.36","1.644725","multiplyOpenmp","16","guided","65536"
"1000000000","269.871","1.644725","multiplyOpenmp","16","auto","64"
"1000000000","308.817","1.644725","multiplyOpenmp","16","auto","128"
"1000000000","268.4","1.644725","multiplyOpenmp","16","auto","256"
"1000000000","311.835","1.644725","multiplyOpenmp","16","auto","512"
"1000000000","232.067","1.644725","multiplyOpenmp","16","auto","1024"
"1000000000","264.642","1.644725","multiplyOpenmp","16","auto","2048"
"1000000000","257.964","1.644725","multiplyOpenmp","16","auto","4096"
"1000000000","274.086","1.644725","multiplyOpenmp","16","auto","8192"
"1000000000","266.133","1.644725","multiplyOpenmp","16","auto","16384"
"1000000000","249.797","1.644725","multiplyOpenmp","16","auto","32768"
"1000000000","250.566","1.644725","multiplyOpenmp","16","auto","65536"
"1000000000","345.132","1.644725","multiplyOpenmp","16","static","64"
"1000000000","272.55","1.644725","multiplyOpenmp","16","static","128"
"1000000000","240.772","1.644725","multiplyOpenmp","16","static","256"
"1000000000","253.807","1.644725","multiplyOpenmp","16","static","512"
"1000000000","226.095","1.644725","multiplyOpenmp","16","static","1024"
"1000000000","224.757","1.644725","multiplyOpenmp","16","static","2048"
"1000000000","253.191","1.644725","multiplyOpenmp","16","static","4096"
"1000000000","264.122","1.644725","multiplyOpenmp","16","static","8192"
"1000000000","258.527","1.644725","multiplyOpenmp","16","static","16384"
"1000000000","263.282","1.644725","multiplyOpenmp","16","static","32768"
"1000000000","238.296","1.644725","multiplyOpenmp","16","static","65536"
"1000000000","334.013","1.644725","multiplyOpenmp","16","dynamic","64"
"1000000000","236.778","1.644725","multiplyOpenmp","16","dynamic","128"
"1000000000","221.343","1.644725","multiplyOpenmp","16","dynamic","256"
"1000000000","252.63","1.644725","multiplyOpenmp","16","dynamic","512"
"1000000000","242.926","1.644725","multiplyOpenmp","16","dynamic","1024"
"1000000000","274.413","1.644725","multiplyOpenmp","16","dynamic","2048"
"1000000000","241.377","1.644725","multiplyOpenmp","16","dynamic","4096"
"1000000000","248.028","1.644725","multiplyOpenmp","16","dynamic","8192"
"1000000000","248.546","1.644725","multiplyOpenmp","16","dynamic","16384"
"1000000000","275.339","1.644725","multiplyOpenmp","16","dynamic","32768"
"1000000000","290.609","1.644725","multiplyOpenmp","16","dynamic","65536"
"1000000000","297.896","1.644725","multiplyOpenmp","16","guided","64"
"1000000000","242.975","1.644725","multiplyOpenmp","16","guided","128"
"1000000000","293.533","1.644725","multiplyOpenmp","16","guided","256"
"1000000000","271.817","1.644725","multiplyOpenmp","16","guided","512"
"1000000000","273.821","1.644725","multiplyOpenmp","16","guided","1024"
"1000000000","274.011","1.644725","multiplyOpenmp","16","guided","2048"
"1000000000","265.108","1.644725","multiplyOpenmp","16","guided","4096"
"1000000000","265.831","1.644725","multiplyOpenmp","16","guided","8192"
"1000000000","287.042","1.644725","multiplyOpenmp","16","guided","16384"
"1000000000","253.987","1.644725","multiplyOpenmp","16","guided","32768"
"1000000000","245.831","1.644725","multiplyOpenmp","16","guided","65536"
"1000000000","258.145","1.644725","multiplyOpenmp","16","auto","64"
"1000000000","264.016","1.644725","multiplyOpenmp","16","auto","128"
"1000000000","268.35","1.644725","multiplyOpenmp","16","auto","256"
"1000000000","289.926","1.644725","multiplyOpenmp","16","auto","512"
"1000000000","272.571","1.644725","multiplyOpenmp","16","auto","1024"
"1000000000","277.989","1.644725","multiplyOpenmp","16","auto","2048"
"1000000000","281.359","1.644725","multiplyOpenmp","16","auto","4096"
"1000000000","249.936","1.644725","multiplyOpenmp","16","auto","8192"
"1000000000","255.737","1.644725","multiplyOpenmp","16","auto","16384"
"1000000000","267.991","1.644725","multiplyOpenmp","16","auto","32768"
"1000000000","277.362","1.644725","multiplyOpenmp","16","auto","65536"
"1000000000","296.727","1.644725","multiplyOpenmp","32","static","64"
"1000000000","231.528","1.644725","multiplyOpenmp","32","static","128"
"1000000000","234.411","1.644725","multiplyOpenmp","32","static","256"
"1000000000","237.266","1.644725","multiplyOpenmp","32","static","512"
"1000000000","269.485","1.644725","multiplyOpenmp","32","static","1024"
"1000000000","264.314","1.644725","multiplyOpenmp","32","static","2048"
"1000000000","240.14","1.644725","multiplyOpenmp","32","static","4096"
"1000000000","238.972","1.644725","multiplyOpenmp","32","static","8192"
"1000000000","273.409","1.644725","multiplyOpenmp","32","static","16384"
"1000000000","293.288","1.644725","multiplyOpenmp","32","static","32768"
"1000000000","232.989","1.644725","multiplyOpenmp","32","static","65536"
"1000000000","257.804","1.644725","multiplyOpenmp","32","dynamic","64"
"1000000000","245.69","1.644725","multiplyOpenmp","32","dynamic","128"
"1000000000","264.071","1.644725","multiplyOpenmp","32","dynamic","256"
"1000000000","269.131","1.644725","multiplyOpenmp","32","dynamic","512"
"1000000000","255.975","1.644725","multiplyOpenmp","32","dynamic","1024"
"1000000000","253.881","1.644725","multiplyOpenmp","32","dynamic","2048"
"1000000000","256.648","1.644725","multiplyOpenmp","32","dynamic","4096"
"1000000000","262.134","1.644725","multiplyOpenmp","32","dynamic","8192"
"1000000000","251.894","1.644725","multiplyOpenmp","32","dynamic","16384"
"1000000000","249.878","1.644725","multiplyOpenmp","32","dynamic","32768"
"1000000000","253.488","1.644725","multiplyOpenmp","32","dynamic","65536"
"1000000000","254.036","1.644725","multiplyOpenmp","32","guided","64"
"1000000000","245.677","1.644725","multiplyOpenmp","32","guided","128"
"1000000000","250.982","1.644725","multiplyOpenmp","32","guided","256"
"1000000000","248.846","1.644725","multiplyOpenmp","32","guided","512"
"1000000000","255.693","1.644725","multiplyOpenmp","32","guided","1024"
"1000000000","253.362","1.644725","multiplyOpenmp","32","guided","2048"
"1000000000","250.698","1.644725","multiplyOpenmp","32","guided","4096"
"1000000000","253.393","1.644725","multiplyOpenmp","32","guided","8192"
"1000000000","257.588","1.644725","multiplyOpenmp","32","guided","16384"
"1000000000","302.492","1.644725","multiplyOpenmp","32","guided","32768"
"1000000000","253.136","1.644725","multiplyOpenmp","32","guided","65536"
"1000000000","284.452","1.644725","multiplyOpenmp","32","auto","64"
"1000000000","236.917","1.644725","multiplyOpenmp","32","auto","128"
"1000000000","235.156","1.644725","multiplyOpenmp","32","auto","256"
"1000000000","237.653","1.644725","multiplyOpenmp","32","auto","512"
"1000000000","238.323","1.644725","multiplyOpenmp","32","auto","1024"
"1000000000","238.178","1.644725","multiplyOpenmp","32","auto","2048"
"1000000000","239.676","1.644725","multiplyOpenmp","32","auto","4096"
"1000000000","305.284","1.644725","multiplyOpenmp","32","auto","8192"
"1000000000","251.236","1.644725","multiplyOpenmp","32","auto","16384"
"1000000000","236.929","1.644725","multiplyOpenmp","32","auto","32768"
"1000000000","255.769","1.644725","multiplyOpenmp","32","auto","65536"
"1000000000","287.769","1.644725","multiplyOpenmp","48","static","64"
"1000000000","307.496","1.644725","multiplyOpenmp","48","static","128"
"1000000000","261.416","1.644725","multiplyOpenmp","48","static","256"
"1000000000","256.352","1.644725","multiplyOpenmp","48","static","512"
"1000000000","310.592","1.644725","multiplyOpenmp","48","static","1024"
"1000000000","248.874","1.644725","multiplyOpenmp","48","static","2048"
"1000000000","243.315","1.644725","multiplyOpenmp","48","static","4096"
"1000000000","244.252","1.644725","multiplyOpenmp","48","static","8192"
"1000000000","248.119","1.644725","multiplyOpenmp","48","static","16384"
"1000000000","265.717","1.644725","multiplyOpenmp","48","static","32768"
"1000000000","248.123","1.644725","multiplyOpenmp","48","static","65536"
"1000000000","331.552","1.644725","multiplyOpenmp","48","dynamic","64"
"1000000000","299.376","1.644725","multiplyOpenmp","48","dynamic","128"
"1000000000","262.451","1.644725","multiplyOpenmp","48","dynamic","256"
"1000000000","255.38","1.644725","multiplyOpenmp","48","dynamic","512"
"1000000000","256.066","1.644725","multiplyOpenmp","48","dynamic","1024"
"1000000000","279.145","1.644725","multiplyOpenmp","48","dynamic","2048"
"1000000000","290.089","1.644725","multiplyOpenmp","48","dynamic","4096"
"1000000000","245.999","1.644725","multiplyOpenmp","48","dynamic","8192"
"1000000000","248.553","1.644725","multiplyOpenmp","48","dynamic","16384"
"1000000000","255.24","1.644725","multiplyOpenmp","48","dynamic","32768"
"1000000000","254.154","1.644725","multiplyOpenmp","48","dynamic","65536"
"1000000000","297.399","1.644725","multiplyOpenmp","48","guided","64"
"1000000000","320.847","1.644725","multiplyOpenmp","48","guided","128"
"1000000000","278.901","1.644725","multiplyOpenmp","48","guided","256"
"1000000000","295.411","1.644725","multiplyOpenmp","48","guided","512"
"1000000000","273.395","1.644725","multiplyOpenmp","48","guided","1024"
"1000000000","260.006","1.644725","multiplyOpenmp","48","guided","2048"
"1000000000","263.063","1.644725","multiplyOpenmp","48","guided","4096"
"1000000000","262.232","1.644725","multiplyOpenmp","48","guided","8192"
"1000000000","269.013","1.644725","multiplyOpenmp","48","guided","16384"
"1000000000","278.057","1.644725","multiplyOpenmp","48","guided","32768"
"1000000000","297.293","1.644725","multiplyOpenmp","48","guided","65536"
"1000000000","450.252","1.644725","multiplyOpenmp","48","auto","64"
"1000000000","312.188","1.644725","multiplyOpenmp","48","auto","128"
"1000000000","242.433","1.644725","multiplyOpenmp","48","auto","256"
"1000000000","305.031","1.644725","multiplyOpenmp","48","auto","512"
"1000000000","251.731","1.644725","multiplyOpenmp","48","auto","1024"
"1000000000","299.523","1.644725","multiplyOpenmp","48","auto","2048"
"1000000000","276.884","1.644725","multiplyOpenmp","48","auto","4096"
"1000000000","278.928","1.644725","multiplyOpenmp","48","auto","8192"
"1000000000","268.606","1.644725","multiplyOpenmp","48","auto","16384"
"1000000000","318.789","1.644725","multiplyOpenmp","48","auto","32768"
"1000000000","273.381","1.644725","multiplyOpenmp","48","auto","65536"
